"County","name","value"
"Fayette","Percent.Households.Food.Stamps","7.46"
"Fayette","Median.Home.Value","193200"
"Fayette","Median.Rent","804"
"Fayette","Percent.Less.than.Highschool","10.88"
"Fayette","Percent.Highschool.Graduate","39.5"
"Fayette","Percent.with.Associate.Degree","27.29"
"Fayette","Percent.with.Bachelor.Degree","16.3"
"Fayette","Percent.with.Graduate.Degree","6.03"
"Fayette","Percent.Medicaid","6.52"
"Fayette","Percent.Medicare.Only","8.13"
"Fayette","Percent.Health.Insurance.Other","6.37"
"Fayette","Percent.No.Health.Insurance","10.56"
"Fayette","Obesity.Rate","36.1"
"Fayette","Diabetes.Rate","14.6"
"Fayette","Binge.Drinking.Rate","15.7"
"Fayette","Smoking.Rate","16.6"
"Fayette","Depression.Rate","21"
"Fayette","Anxiety.Disorders.Rate.Medicare","17"
"Fayette","Bipolar.Disorder.Rate.Medicare","2"
"Fayette","Depressive.Disorders.Rate.Medicare","15"
"Fayette","Personality.Disorders.Rate.Medicare","1"
"Fayette","Opioid.Overuse.Disorder.Rate.Medicare","1"
"Fayette","Birth.Defects.per.10k","400"
"Fayette","Deaths.from.Injury.per.100k","66.32"
"Fayette","Deaths.from.Transport.Accident.per.100k","27.63"
"Fayette","Deaths.from.Suicide.per.100k","11.05"
"Fayette","Deaths.from.Assault.per.100k",""
"Fayette","Accidental.Deaths.by.Benzodiazepines.per.100k","0"
"Fayette","Accidental.Deaths.by.Cannabis.per.100k",""
"Fayette","Accidental.Deaths.by.Cocaine.per.100k","0"
"Fayette","Accidental.Deaths.by.Heroin.per.100k","0"
"Fayette","Accidental.Deaths.by.Methadone.per.100k",""
"Fayette","Accidental.Deaths.by.Opioids.per.100k","0"
"Fayette","Accidental.Deaths.by.Other.Narcotics.per.100k",""
"Fayette","Accidental.Deaths.by.Other.Opioids.per.100k","0"
"Fayette","Accidental.Deaths.by.Psychostimulants.per.100k",""
"Fayette","Accidental.Deaths.by.Pyschotropics.per.100k",""
"Fayette","Accidental.Deaths.by.Synthetics.per.100k","0"
"Fayette","Maternal.Deaths.per.100k",""
"Fayette","Opioid.Overdose.Deaths.per.100k",""
"Fayette","Drug.Poisoning.Deaths.per.100k","7.89"
"Fayette","Opioid.Dispensing.Rate.per.100","63.2"
"Fayette","HPSA.Primary.Care.Score",""
"Fayette","HPSA.Primary.Care.FTE.Short",""
"Fayette","HPSA.Mental.FTE.Short","1.24"
"Fayette","HPSA.Mental.Score","15"
"Fayette","PCPs.per.100k","45.4"
"Fayette","Nurse.Practitioners.per.100k","31"
"Fayette","Physician.Assistants.per.100k","20"
"Fayette","Dentists.per.100k","30.2"
"Fayette","LCDCs.per.100k","11.3"
"Fayette","LPCs.per.100k","41.6"
"Fayette","LCSWs.per.100k","3.8"
"Fayette","Psychiatrists.per.100k","3.8"
"Fayette","Mental.Health.Providers.per.100k","27.62"
"Fayette","Urgent.Care.Orgs.per.100k","0"
"Fayette","Health.Centers.per.100k","0"
"Fayette","Community.Mental.Health.Centers.per.100k","0"
"Fayette","Rural.Health.Clinics.per.100k","24"
"Fayette","Home.Health.Agencies.per.100k","16"
"Fayette","Hospices.per.100k","8"
"Fayette","Nursing.Facilities.per.100k","12"
"Fayette","Nursing.Facility.Beds.per.100k","1026"
"Fayette","Skilled.Nursing.Facilities.per.100k","0"
"Fayette","Skilled.Nursing.Facility.Beds.per.100k","0"
"Fayette","Mental.Health.Facilities.per.1k","0"
"Fayette","Mental.Health.Facilities.Accepting.Medicare.per.1k","0"
"Fayette","Percent.Clinicians.Accepting.Medicaid","93.9"
"Fayette","Percent.Nursing.Homes.For.Profit","50"
"Fayette","Percent.Nursing.Homes.Chain","75"
"Fayette","Percent.Hospitals.Private.For.Profit","66.67"
"Fayette","Percent.Hospitals.Non.Profit","28.57"
"Fayette","Percent.Hospitals.Government","4.76"
"Fayette","Nursing.Home.Occupancy.Rate","57.71"
"Fayette","Median.Distance.to.Urgent.Care","20.17"
"Fayette","Median.Distance.to.Emergency.Department","5.37"
"Fayette","Median.Distance.to.Medical.Surgical.ICU","31.05"
"Fayette","Median.Distance.to.Trauma.Center","12.04"
"Fayette","Median.Distance.to.Pediatric.ICU","56.7"
"Fayette","Median.Distance.to.Obstetrics.Department","10.71"
"Fayette","Median.Distance.to.Health.Clinic","4.04"
"Fayette","Median.Distance.to.Alcohol.Drug.Incare","20.59"
"Fisher","State","Texas"
"Fisher","FIPS.Code","48151"
"Fisher","Population","3827"
"Fisher","Economic.Region","Northwest"
"Fisher","Overall.Social.Vulnerability","0.0316"
"Fisher","Socioeconomic.Social.Vulnerability","0.0356"
"Fisher","Household.Characteristics.Social.Vulnerability","0.2846"
"Fisher","Race.Ethnicity.Social.Vulnerability","0.3478"
"Fisher","Housing.Transport.Social.Vulnerability","0.0237"
"Fisher","Median.Age","44.5"
"Fisher","Percent.Age.0.to.17","21.45"
"Fisher","Percent.Age.Over.65","22.21"
"Fisher","Percent.Asian","0.31"
"Fisher","Percent.Black","3.06"
"Fisher","Percent.Hispanic","27.31"
"Fisher","Percent.White","66.58"
"Fisher","Percent.Households_Limited_English","3.82"
"Fisher","Percent.Veteran","10.05"
"Fisher","NCHS.Rural.Urban.Code","6"
"Fisher","Percent.Households.No.Computer.Device","18.08"
"Fisher","Percent.Households.Smartphone.Only","10.8"
"Fisher","Percent.Households.No.Internet","21.96"
"Fisher","Percent.Commute.Less.than.15min","47.29"
"Fisher","Percent.Commute.15min.to.29min","22.47"
"Fisher","Percent.Commute.30min.to.59min","25.21"
"Fisher","Percent.Commute.60min.or.More","5.03"
"Fisher","Percent.Housing.Units.No.Vehicle","4.47"
"Fisher","GINI.Index","0.43"
"Fisher","Percent.Unemployed","2.62"
"Fisher","Median.Household.Income","52683"
"Fisher","Median.Household.Income.Asian",""
"Fisher","Median.Household.Income.Black",""
"Fisher","Median.Household.Income.Hispanic","41371"
"Fisher","Median.Household.Income.White","55505"
"Fisher","Percent.in.Poverty","12.4"
"Fisher","Percent.in.Poverty.Asian","0"
"Fisher","Percent.in.Poverty.Black","64.04"
"Fisher","Percent.in.Poverty.Hispanic","13.76"
"Fisher","Percent.in.Poverty.White","8.59"
"Fisher","Percent.Households.Food.Stamps","9.73"
"Fisher","Median.Home.Value","63900"
"Fisher","Median.Rent","621"
"Fisher","Percent.Less.than.Highschool","11.05"
"Fisher","Percent.Highschool.Graduate","35.21"
"Fisher","Percent.with.Associate.Degree","33.42"
"Fisher","Percent.with.Bachelor.Degree","14.86"
"Fisher","Percent.with.Graduate.Degree","5.45"
"Fisher","Percent.Medicaid","12.65"
"Fisher","Percent.Medicare.Only","6.8"
"Fisher","Percent.Health.Insurance.Other","8.42"
"Fisher","Percent.No.Health.Insurance","10.39"
"Fisher","Obesity.Rate","37.3"
"Fisher","Diabetes.Rate","14.5"
"Fisher","Binge.Drinking.Rate","16.2"
"Fisher","Smoking.Rate","16.4"
"Fisher","Depression.Rate","20.6"
"Fisher","Anxiety.Disorders.Rate.Medicare","13"
"Fisher","Bipolar.Disorder.Rate.Medicare","1"
"Fisher","Depressive.Disorders.Rate.Medicare","17"
"Fisher","Personality.Disorders.Rate.Medicare","0"
"Fisher","Opioid.Overuse.Disorder.Rate.Medicare","1"
"Fisher","Birth.Defects.per.10k",""
"Fisher","Deaths.from.Injury.per.100k","72.97"
"Fisher","Deaths.from.Transport.Accident.per.100k",""
"Fisher","Deaths.from.Suicide.per.100k",""
"Fisher","Deaths.from.Assault.per.100k",""
"Fisher","Accidental.Deaths.by.Benzodiazepines.per.100k",""
"Fisher","Accidental.Deaths.by.Cannabis.per.100k",""
"Fisher","Accidental.Deaths.by.Cocaine.per.100k",""
"Fisher","Accidental.Deaths.by.Heroin.per.100k",""
"Fisher","Accidental.Deaths.by.Methadone.per.100k",""
"Fisher","Accidental.Deaths.by.Opioids.per.100k",""
"Fisher","Accidental.Deaths.by.Other.Narcotics.per.100k",""
"Fisher","Accidental.Deaths.by.Other.Opioids.per.100k",""
"Fisher","Accidental.Deaths.by.Psychostimulants.per.100k",""
"Fisher","Accidental.Deaths.by.Pyschotropics.per.100k",""
"Fisher","Accidental.Deaths.by.Synthetics.per.100k",""
"Fisher","Maternal.Deaths.per.100k",""
"Fisher","Opioid.Overdose.Deaths.per.100k",""
"Fisher","Drug.Poisoning.Deaths.per.100k",""
"Fisher","Opioid.Dispensing.Rate.per.100","3.1"
"Fisher","HPSA.Primary.Care.Score","12"
"Fisher","HPSA.Primary.Care.FTE.Short","0.09"
"Fisher","HPSA.Mental.FTE.Short",""
"Fisher","HPSA.Mental.Score",""
"Fisher","PCPs.per.100k","75.4"
"Fisher","Nurse.Practitioners.per.100k","106"
"Fisher","Physician.Assistants.per.100k","0"
"Fisher","Dentists.per.100k","-"
"Fisher","LCDCs.per.100k","-"
"Fisher","LPCs.per.100k","-"
"Fisher","LCSWs.per.100k","-"
"Fisher","Psychiatrists.per.100k","-"
"Fisher","Mental.Health.Providers.per.100k",""
"Fisher","Urgent.Care.Orgs.per.100k","0"
"Fisher","Health.Centers.per.100k","0"
"Fisher","Community.Mental.Health.Centers.per.100k","0"
"Fisher","Rural.Health.Clinics.per.100k","131"
"Fisher","Home.Health.Agencies.per.100k","0"
"Fisher","Hospices.per.100k","0"
"Fisher","Nursing.Facilities.per.100k","78"
"Fisher","Nursing.Facility.Beds.per.100k","3057"
"Fisher","Skilled.Nursing.Facilities.per.100k","0"
"Fisher","Skilled.Nursing.Facility.Beds.per.100k","0"
"Fisher","Mental.Health.Facilities.per.1k","0"
"Fisher","Mental.Health.Facilities.Accepting.Medicare.per.1k","0"
"Fisher","Percent.Clinicians.Accepting.Medicaid","100"
"Fisher","Percent.Nursing.Homes.For.Profit",""
"Fisher","Percent.Nursing.Homes.Chain",""
"Fisher","Percent.Hospitals.Private.For.Profit","50"
"Fisher","Percent.Hospitals.Non.Profit","33.33"
"Fisher","Percent.Hospitals.Government","16.67"
"Fisher","Nursing.Home.Occupancy.Rate",""
"Fisher","Median.Distance.to.Urgent.Care","45.15"
"Fisher","Median.Distance.to.Emergency.Department","6.01"
"Fisher","Median.Distance.to.Medical.Surgical.ICU","21.61"
"Fisher","Median.Distance.to.Trauma.Center","6.01"
"Fisher","Median.Distance.to.Pediatric.ICU","44.75"
"Fisher","Median.Distance.to.Obstetrics.Department","21.61"
"Fisher","Median.Distance.to.Health.Clinic","1.84"
"Fisher","Median.Distance.to.Alcohol.Drug.Incare","46.69"
"Floyd","State","Texas"
"Floyd","FIPS.Code","48153"
"Floyd","Population","5782"
"Floyd","Economic.Region","High Plains"
"Floyd","Overall.Social.Vulnerability","0.668"
"Floyd","Socioeconomic.Social.Vulnerability","0.502"
"Floyd","Household.Characteristics.Social.Vulnerability","0.8775"
"Floyd","Race.Ethnicity.Social.Vulnerability","0.8063"
"Floyd","Housing.Transport.Social.Vulnerability","0.3162"
"Floyd","Median.Age","36.5"
"Floyd","Percent.Age.0.to.17","26.88"
"Floyd","Percent.Age.Over.65","18.78"
"Floyd","Percent.Asian","0.07"
"Floyd","Percent.Black","5.15"
"Floyd","Percent.Hispanic","58.65"
"Floyd","Percent.White","36.75"
"Floyd","Percent.Households_Limited_English","5.4"
"Floyd","Percent.Veteran","7.02"
"Floyd","NCHS.Rural.Urban.Code","6"
"Floyd","Percent.Households.No.Computer.Device","12.96"
"Floyd","Percent.Households.Smartphone.Only","18.96"
"Floyd","Percent.Households.No.Internet","22.85"
"Floyd","Percent.Commute.Less.than.15min","48.25"
"Floyd","Percent.Commute.15min.to.29min","23.06"
"Floyd","Percent.Commute.30min.to.59min","21.35"
"Floyd","Percent.Commute.60min.or.More","7.34"
"Floyd","Percent.Housing.Units.No.Vehicle","7.1"
"Floyd","GINI.Index","0.41"
"Floyd","Percent.Unemployed","2.82"
"Floyd","Median.Household.Income","52714"
"Floyd","Median.Household.Income.Asian",""
"Floyd","Median.Household.Income.Black",""
"Floyd","Median.Household.Income.Hispanic","44715"
"Floyd","Median.Household.Income.White","66172"
"Floyd","Percent.in.Poverty","15.25"
"Floyd","Percent.in.Poverty.Asian","0"
"Floyd","Percent.in.Poverty.Black","40.94"
"Floyd","Percent.in.Poverty.Hispanic","19.57"
"Floyd","Percent.in.Poverty.White","6.89"
"Floyd","Percent.Households.Food.Stamps","19.87"
"Floyd","Median.Home.Value","70300"
"Floyd","Median.Rent","710"
"Floyd","Percent.Less.than.Highschool","24.85"
"Floyd","Percent.Highschool.Graduate","29.63"
"Floyd","Percent.with.Associate.Degree","29.84"
"Floyd","Percent.with.Bachelor.Degree","11.13"
"Floyd","Percent.with.Graduate.Degree","4.55"
"Floyd","Percent.Medicaid","18.62"
"Floyd","Percent.Medicare.Only","6.38"
"Floyd","Percent.Health.Insurance.Other","3.69"
"Floyd","Percent.No.Health.Insurance","23.3"
"Floyd","Obesity.Rate","38.4"
"Floyd","Diabetes.Rate","16.2"
"Floyd","Binge.Drinking.Rate","15.7"
"Floyd","Smoking.Rate","17.5"
"Floyd","Depression.Rate","20.5"
"Floyd","Anxiety.Disorders.Rate.Medicare","15"
"Floyd","Bipolar.Disorder.Rate.Medicare","2"
"Floyd","Depressive.Disorders.Rate.Medicare","14"
"Floyd","Personality.Disorders.Rate.Medicare","1"
"Floyd","Opioid.Overuse.Disorder.Rate.Medicare","1"
"Floyd","Birth.Defects.per.10k",""
"Floyd","Deaths.from.Injury.per.100k","65.53"
"Floyd","Deaths.from.Transport.Accident.per.100k",""
"Floyd","Deaths.from.Suicide.per.100k",""
"Floyd","Deaths.from.Assault.per.100k",""
"Floyd","Accidental.Deaths.by.Benzodiazepines.per.100k",""
"Floyd","Accidental.Deaths.by.Cannabis.per.100k",""
"Floyd","Accidental.Deaths.by.Cocaine.per.100k",""
"Floyd","Accidental.Deaths.by.Heroin.per.100k",""
"Floyd","Accidental.Deaths.by.Methadone.per.100k",""
"Floyd","Accidental.Deaths.by.Opioids.per.100k",""
"Floyd","Accidental.Deaths.by.Other.Narcotics.per.100k",""
"Floyd","Accidental.Deaths.by.Other.Opioids.per.100k",""
"Floyd","Accidental.Deaths.by.Psychostimulants.per.100k",""
"Floyd","Accidental.Deaths.by.Pyschotropics.per.100k",""
"Floyd","Accidental.Deaths.by.Synthetics.per.100k",""
"Floyd","Maternal.Deaths.per.100k",""
"Floyd","Opioid.Overdose.Deaths.per.100k",""
"Floyd","Drug.Poisoning.Deaths.per.100k",""
"Floyd","Opioid.Dispensing.Rate.per.100","28.6"
"Floyd","HPSA.Primary.Care.Score",""
"Floyd","HPSA.Primary.Care.FTE.Short",""
"Floyd","HPSA.Mental.FTE.Short",""
"Floyd","HPSA.Mental.Score",""
"Floyd","PCPs.per.100k","105.5"
"Floyd","Nurse.Practitioners.per.100k","35"
"Floyd","Physician.Assistants.per.100k","35"
"Floyd","Dentists.per.100k","17.6"
"Floyd","LCDCs.per.100k","35.2"
"Floyd","LPCs.per.100k","17.6"
"Floyd","LCSWs.per.100k","17.6"
"Floyd","Psychiatrists.per.100k","-"
"Floyd","Mental.Health.Providers.per.100k",""
"Floyd","Urgent.Care.Orgs.per.100k","0"
"Floyd","Health.Centers.per.100k","0"
"Floyd","Community.Mental.Health.Centers.per.100k","0"
"Floyd","Rural.Health.Clinics.per.100k","35"
"Floyd","Home.Health.Agencies.per.100k","52"
"Floyd","Hospices.per.100k","17"
"Floyd","Nursing.Facilities.per.100k","35"
"Floyd","Nursing.Facility.Beds.per.100k","899"
"Floyd","Skilled.Nursing.Facilities.per.100k","0"
"Floyd","Skilled.Nursing.Facility.Beds.per.100k","0"
"Floyd","Mental.Health.Facilities.per.1k","0"
"Floyd","Mental.Health.Facilities.Accepting.Medicare.per.1k","0"
"Floyd","Percent.Clinicians.Accepting.Medicaid","93.75"
"Floyd","Percent.Nursing.Homes.For.Profit","100"
"Floyd","Percent.Nursing.Homes.Chain","100"
"Floyd","Percent.Hospitals.Private.For.Profit","18.18"
"Floyd","Percent.Hospitals.Non.Profit","36.36"
"Floyd","Percent.Hospitals.Government","45.45"
"Floyd","Nursing.Home.Occupancy.Rate","46.15"
"Floyd","Median.Distance.to.Urgent.Care","44.85"
"Floyd","Median.Distance.to.Emergency.Department","0.78"
"Floyd","Median.Distance.to.Medical.Surgical.ICU","22.72"
"Floyd","Median.Distance.to.Trauma.Center","6.48"
"Floyd","Median.Distance.to.Pediatric.ICU","43.76"
"Floyd","Median.Distance.to.Obstetrics.Department","6.48"
"Floyd","Median.Distance.to.Health.Clinic","0.78"
"Floyd","Median.Distance.to.Alcohol.Drug.Incare","42.47"
"Foard","State","Texas"
"Foard","FIPS.Code","48155"
"Foard","Population","1207"
"Foard","Economic.Region","Northwest"
"Foard","Overall.Social.Vulnerability","0.3676"
"Foard","Socioeconomic.Social.Vulnerability","0.6996"
"Foard","Household.Characteristics.Social.Vulnerability","0.1502"
"Foard","Race.Ethnicity.Social.Vulnerability","0.2925"
"Foard","Housing.Transport.Social.Vulnerability","0.2372"
"Foard","Median.Age","55.1"
"Foard","Percent.Age.0.to.17","17.81"
"Foard","Percent.Age.Over.65","33.97"
"Foard","Percent.Asian","0"
"Foard","Percent.Black","0.17"
"Foard","Percent.Hispanic","22.62"
"Foard","Percent.White","70.42"
"Foard","Percent.Households_Limited_English","4.52"
"Foard","Percent.Veteran","7.66"
"Foard","NCHS.Rural.Urban.Code","6"
"Foard","Percent.Households.No.Computer.Device","13.36"
"Foard","Percent.Households.Smartphone.Only","12.57"
"Foard","Percent.Households.No.Internet","23.97"
"Foard","Percent.Commute.Less.than.15min","54.47"
"Foard","Percent.Commute.15min.to.29min","27.83"
"Foard","Percent.Commute.30min.to.59min","10.34"
"Foard","Percent.Commute.60min.or.More","7.36"
"Foard","Percent.Housing.Units.No.Vehicle","8.06"
"Foard","GINI.Index","0.51"
"Foard","Percent.Unemployed","8.92"
"Foard","Median.Household.Income","39306"
"Foard","Median.Household.Income.Asian",""
"Foard","Median.Household.Income.Black",""
"Foard","Median.Household.Income.Hispanic",""
"Foard","Median.Household.Income.White","45750"
"Foard","Percent.in.Poverty","9.54"
"Foard","Percent.in.Poverty.Asian",""
"Foard","Percent.in.Poverty.Black",""
"Foard","Percent.in.Poverty.Hispanic","14.29"
"Foard","Percent.in.Poverty.White","5.07"
"Foard","Percent.Households.Food.Stamps","11"
"Foard","Median.Home.Value","48500"
"Foard","Median.Rent","489"
"Foard","Percent.Less.than.Highschool","18.76"
"Foard","Percent.Highschool.Graduate","28.81"
"Foard","Percent.with.Associate.Degree","39.66"
"Foard","Percent.with.Bachelor.Degree","9.49"
"Foard","Percent.with.Graduate.Degree","3.28"
"Foard","Percent.Medicaid","13.31"
"Foard","Percent.Medicare.Only","12.54"
"Foard","Percent.Health.Insurance.Other","2.3"
"Foard","Percent.No.Health.Insurance","14.51"
"Foard","Obesity.Rate","36.7"
"Foard","Diabetes.Rate","17"
"Foard","Binge.Drinking.Rate","14.3"
"Foard","Smoking.Rate","19.3"
"Foard","Depression.Rate","22.3"
"Foard","Anxiety.Disorders.Rate.Medicare","17"
"Foard","Bipolar.Disorder.Rate.Medicare","2"
"Foard","Depressive.Disorders.Rate.Medicare","17"
"Foard","Personality.Disorders.Rate.Medicare","1"
"Foard","Opioid.Overuse.Disorder.Rate.Medicare","2"
"Foard","Birth.Defects.per.10k",""
"Foard","Deaths.from.Injury.per.100k",""
"Foard","Deaths.from.Transport.Accident.per.100k",""
"Foard","Deaths.from.Suicide.per.100k",""
"Foard","Deaths.from.Assault.per.100k",""
"Foard","Accidental.Deaths.by.Benzodiazepines.per.100k",""
"Foard","Accidental.Deaths.by.Cannabis.per.100k",""
"Foard","Accidental.Deaths.by.Cocaine.per.100k",""
"Foard","Accidental.Deaths.by.Heroin.per.100k",""
"Foard","Accidental.Deaths.by.Methadone.per.100k",""
"Foard","Accidental.Deaths.by.Opioids.per.100k",""
"Foard","Accidental.Deaths.by.Other.Narcotics.per.100k",""
"Foard","Accidental.Deaths.by.Other.Opioids.per.100k",""
"Foard","Accidental.Deaths.by.Psychostimulants.per.100k",""
"Foard","Accidental.Deaths.by.Pyschotropics.per.100k",""
"Foard","Accidental.Deaths.by.Synthetics.per.100k",""
"Foard","Maternal.Deaths.per.100k",""
"Foard","Opioid.Overdose.Deaths.per.100k",""
"Foard","Drug.Poisoning.Deaths.per.100k",""
"Foard","Opioid.Dispensing.Rate.per.100","51.7"
"Foard","HPSA.Primary.Care.Score","9"
"Foard","HPSA.Primary.Care.FTE.Short","0.35"
"Foard","HPSA.Mental.FTE.Short",""
"Foard","HPSA.Mental.Score",""
"Foard","PCPs.per.100k","-"
"Foard","Nurse.Practitioners.per.100k","88"
"Foard","Physician.Assistants.per.100k","0"
"Foard","Dentists.per.100k","-"
"Foard","LCDCs.per.100k","-"
"Foard","LPCs.per.100k","-"
"Foard","LCSWs.per.100k","-"
"Foard","Psychiatrists.per.100k","-"
"Foard","Mental.Health.Providers.per.100k",""
"Foard","Urgent.Care.Orgs.per.100k","0"
"Foard","Health.Centers.per.100k","0"
"Foard","Community.Mental.Health.Centers.per.100k","0"
"Foard","Rural.Health.Clinics.per.100k","166"
"Foard","Home.Health.Agencies.per.100k","0"
"Foard","Hospices.per.100k","0"
"Foard","Nursing.Facilities.per.100k","83"
"Foard","Nursing.Facility.Beds.per.100k","6628"
"Foard","Skilled.Nursing.Facilities.per.100k","0"
"Foard","Skilled.Nursing.Facility.Beds.per.100k","0"
"Foard","Mental.Health.Facilities.per.1k","0"
"Foard","Mental.Health.Facilities.Accepting.Medicare.per.1k","0"
"Foard","Percent.Clinicians.Accepting.Medicaid","100"
"Foard","Percent.Nursing.Homes.For.Profit","0"
"Foard","Percent.Nursing.Homes.Chain","0"
"Foard","Percent.Hospitals.Private.For.Profit","33.33"
"Foard","Percent.Hospitals.Non.Profit","33.33"
"Foard","Percent.Hospitals.Government","33.33"
"Foard","Nursing.Home.Occupancy.Rate","50"
"Foard","Median.Distance.to.Urgent.Care","47.8"
"Foard","Median.Distance.to.Emergency.Department","1.17"
"Foard","Median.Distance.to.Medical.Surgical.ICU","39.58"
